"Name"	"RPKM log2"
"xlaevis_EST"	0
"xlaevis_EST"	108.888875483
"xlaevis_EST"	0
"xlaevis_EST"	303.235963174
"xlaevis_EST"	0
"xlaevis_EST"	1279.41317582
"xlaevis_EST"	0
"xlaevis_EST"	3230.84135309
"xlaevis_EST"	0
"xlaevis_EST"	281.773604039
"xlaevis_EST"	0
"xlaevis_EST"	4289.22041703
"xlaevis_EST"	0
"xlaevis_EST"	138.361948937
"xlaevis_EST"	0
"xlaevis_EST"	299.87317284
"xlaevis_EST"	0
"xlaevis_EST"	14691.4242631
"xlaevis_EST"	0
"xlaevis_EST"	81.9686274095
"xlaevis_EST"	0
"xlaevis_EST"	383.418624487
"xlaevis_EST"	0
"xlaevis_EST"	2346.9319263
"xlaevis_EST"	0
"xlaevis_EST"	5675.4703617
"xlaevis_EST"	0
"xlaevis_EST"	137.495274975
"xlaevis_EST"	0
"xlaevis_EST"	1760.19894473
"xlaevis_EST"	0
"xlaevis_EST"	290.353389575
"xlaevis_EST"	0
"xlaevis_EST"	449.457604675
"xlaevis_EST"	0
"xlaevis_EST"	174.537968326
"xlaevis_EST"	0
"xlaevis_EST"	108.382856893
"xlaevis_EST"	0
"xlaevis_EST"	2848.56623116
"xlaevis_EST"	0
"xlaevis_EST"	287.180372696
"xlaevis_EST"	0
"xlaevis_EST"	62.2006072255
"xlaevis_EST"	0
"xlaevis_EST"	35.3616049164
"xlaevis_EST"	0
"xlaevis_EST"	58.7348651021
"xlaevis_EST"	0
"xlaevis_EST"	141.13546758
"xlaevis_EST"	0
"xlaevis_EST"	142.455497722
"xlaevis_EST"	0
"xlaevis_EST"	35.9162039964
"xlaevis_EST"	0
"xlaevis_EST"	297.894233328
"xlaevis_EST"	0
"xlaevis_EST"	1095.12010648
"xlaevis_EST"	0
"xlaevis_EST"	35.295547532
"xlaevis_EST"	0
"xlaevis_EST"	2397.18742793
"xlaevis_EST"	0
"xlaevis_EST"	35.2796971124
"xlaevis_EST"	0
"xlaevis_EST"	207.335357418
"xlaevis_EST"	0
"xlaevis_EST"	77.9369624649
"xlaevis_EST"	0
"xlaevis_EST"	416.824547648
"xlaevis_EST"	0
"xlaevis_EST"	169.928131276
"xlaevis_EST"	0
"xlaevis_EST"	356.325783033
"xlaevis_EST"	0
"xlaevis_EST"	310.19299774
"xlaevis_EST"	0
"xlaevis_EST"	418.108880988
"xlaevis_EST"	0
"xlaevis_EST"	62.2940586971
"xlaevis_EST"	0
"xlaevis_EST"	7774.21200587
"xlaevis_EST"	0
"xlaevis_EST"	526.767611917
"xlaevis_EST"	0
"xlaevis_EST"	439.531420827
"xlaevis_EST"	0
"xlaevis_EST"	141.202223548
"xlaevis_EST"	0
"xlaevis_EST"	26.6696809807
"xlaevis_EST"	0
"xlaevis_EST"	621.93696047
"xlaevis_EST"	0
"xlaevis_EST"	312.967998
"xlaevis_EST"	0
"xlaevis_EST"	285.729078317
"xlaevis_EST"	0
"xlaevis_EST"	179.793869565
"xlaevis_EST"	0
"xlaevis_EST"	406.2292361
"xlaevis_EST"	0
"xlaevis_EST"	410.632381053
"xlaevis_EST"	0
"xlaevis_EST"	408.94485072
"xlaevis_EST"	0
"xlaevis_EST"	168.053220573
"xlaevis_EST"	0
"xlaevis_EST"	1015.4072824
"xlaevis_EST"	0
"xlaevis_EST"	133.925891715
"xlaevis_EST"	0
"xlaevis_EST"	41.6917687595
"xlaevis_EST"	0
"xlaevis_EST"	362.76297111
"xlaevis_EST"	0
"xlaevis_EST"	140.709719563
"xlaevis_EST"	0
"xlaevis_EST"	210.617850307
"xlaevis_EST"	0
"xlaevis_EST"	283.235048411
"xlaevis_EST"	0
"xlaevis_EST"	147.001054277
"xlaevis_EST"	0
"xlaevis_EST"	789.260102119
"xlaevis_EST"	0
"xlaevis_EST"	798.634941213
"xlaevis_EST"	0
"xlaevis_EST"	240.633355655
"xlaevis_EST"	0
"xlaevis_EST"	286.1673131
"xlaevis_EST"	0
"xlaevis_EST"	25559.05317
"xlaevis_EST"	0
"xlaevis_EST"	802.930987158
"xlaevis_EST"	0
"xlaevis_EST"	230.169422533
"xlaevis_EST"	0
"xlaevis_EST"	421.176271198
"xlaevis_EST"	0
"xlaevis_EST"	269.479816777
"xlaevis_EST"	0
"xlaevis_EST"	4920.81990701
"xlaevis_EST"	0
"xlaevis_EST"	2791.73697966
"xlaevis_EST"	0
"xlaevis_EST"	1504.68619468
"xlaevis_EST"	0
"xlaevis_EST"	237.872303606
"xlaevis_EST"	0
"xlaevis_EST"	294.245526164
"xlaevis_EST"	0
"xlaevis_EST"	187.89636268
"xlaevis_EST"	0
"xlaevis_EST"	186.162223139
"xlaevis_EST"	0
"xlaevis_EST"	2465.82935869
"xlaevis_EST"	0
"xlaevis_EST"	203.858058608
"xlaevis_EST"	0
"xlaevis_EST"	259.862239751
"xlaevis_EST"	0
"xlaevis_EST"	3444.57393491
"xlaevis_EST"	0
"xlaevis_EST"	100.800155668
"xlaevis_EST"	0
"xlaevis_EST"	2463.11667513
"xlaevis_EST"	0
"xlaevis_EST"	22212.0343025
"xlaevis_EST"	0
"xlaevis_EST"	5899.79725347
"xlaevis_EST"	0
"xlaevis_EST"	33.5296073094
"xlaevis_EST"	0
"xlaevis_EST"	168.053220573
"xlaevis_EST"	0
"xlaevis_EST"	305.203524767
"xlaevis_EST"	0
"xlaevis_EST"	2434.98973104
"xlaevis_EST"	0
"xlaevis_EST"	6754.06653904
"xlaevis_EST"	0
"xlaevis_EST"	961.138895768
"xlaevis_EST"	0
"xlaevis_EST"	1131.93784514
"xlaevis_EST"	0
"xlaevis_EST"	474.358698663
"xlaevis_EST"	0
"xlaevis_EST"	476.377246317
"xlaevis_EST"	0
"xlaevis_EST"	303.038960762
"xlaevis_EST"	0
"xlaevis_EST"	4070.86010489
"xlaevis_EST"	0
"xlaevis_EST"	235.545006332
"xlaevis_EST"	0
"xlaevis_EST"	183.282011926
"xlaevis_EST"	0
"xlaevis_EST"	452.135108581
"xlaevis_EST"	0
"xlaevis_EST"	190.534682809
"xlaevis_EST"	0
"xlaevis_EST"	236.740476626
"xlaevis_EST"	0
"xlaevis_EST"	20280.5530588
"xlaevis_EST"	0
"xlaevis_EST"	269.885855556
"xlaevis_EST"	0
"xlaevis_EST"	5274.37704992
"xlaevis_EST"	0
"xlaevis_EST"	80.8994456457
"xlaevis_EST"	0
"xlaevis_EST"	471.462004146
"xlaevis_EST"	0
"xlaevis_EST"	7281.21319574
"xlaevis_EST"	0
"xlaevis_EST"	298.912348832
"xlaevis_EST"	0
"xlaevis_EST"	94.2090826261
"xlaevis_EST"	0
"xlaevis_EST"	75.0889762319
"xlaevis_EST"	0
"xlaevis_EST"	620.489152447
"xlaevis_EST"	0
"xlaevis_EST"	300.01782946
"xlaevis_EST"	0
"xlaevis_EST"	500.754396513
"xlaevis_EST"	0
"xlaevis_EST"	7839.54151853
"xlaevis_EST"	0
"xlaevis_EST"	57.4427056043
"xlaevis_EST"	0
"xlaevis_EST"	297.577493048
"xlaevis_EST"	0
"xlaevis_EST"	189.37435995
"xlaevis_EST"	0
"xlaevis_EST"	5590.44458849
"xlaevis_EST"	0
"xlaevis_EST"	78.737271687
"xlaevis_EST"	0
"xlaevis_EST"	45231.7789432
"xlaevis_EST"	0
"xlaevis_EST"	486.944988624
"xlaevis_EST"	0
"xlaevis_EST"	848.481528608
"xlaevis_EST"	0
"xlaevis_EST"	70.0160440831
"xlaevis_EST"	0
"xlaevis_EST"	240.439546573
"xlaevis_EST"	0
"xlaevis_EST"	2384.42285164
"xlaevis_EST"	0
"xlaevis_EST"	3788.44849017
"xlaevis_EST"	0
"xlaevis_EST"	130.842277799
"xlaevis_EST"	0
"xlaevis_EST"	6754.06653904
"xlaevis_EST"	0
"xlaevis_EST"	279.731766328
"xlaevis_EST"	0
"xlaevis_EST"	187.095601044
"xlaevis_EST"	0
"xlaevis_EST"	2384.42285164
"xlaevis_EST"	0
"xlaevis_EST"	4161.65995853
"xlaevis_EST"	0
"xlaevis_EST"	435.767430458
"xlaevis_EST"	0
"xlaevis_EST"	242.912495952
"xlaevis_EST"	0
"xlaevis_EST"	541.730718048
"xlaevis_EST"	0
"xlaevis_EST"	20731.2320157
"xlaevis_EST"	0
"xlaevis_EST"	275.956499376
"xlaevis_EST"	0
"xlaevis_EST"	1507.72596477
"xlaevis_EST"	0
"xlaevis_EST"	4723.57185167
"xlaevis_EST"	0
"xlaevis_EST"	1847.33750635
"xlaevis_EST"	0
"xlaevis_EST"	5776.50427681
"xlaevis_EST"	0
"xlaevis_EST"	330.426956566
"xlaevis_EST"	0
"xlaevis_EST"	3341.75083237
"xlaevis_EST"	0
"xlaevis_EST"	1794.04892443
"xlaevis_EST"	0
"xlaevis_EST"	3321.91848322
"xlaevis_EST"	0
"xlaevis_EST"	185.422199395
"xlaevis_EST"	0
"xlaevis_EST"	1034.40658706
"xlaevis_EST"	0
"xlaevis_EST"	3162.39132442
"xlaevis_EST"	0
"xlaevis_EST"	5408.14748235
"xlaevis_EST"	0
"xlaevis_EST"	933.683510296
"xlaevis_EST"	0
"xlaevis_EST"	460.315184558
"xlaevis_EST"	0
"xlaevis_EST"	2661.64177091
"xlaevis_EST"	0
"xlaevis_EST"	4625.97739192
"xlaevis_EST"	0
"xlaevis_EST"	3295.03025414
"xlaevis_EST"	0
"xlaevis_EST"	311.747849859
"xlaevis_EST"	0
"xlaevis_EST"	2826.98618395
"xlaevis_EST"	0
"xlaevis_EST"	195.911366994
"xlaevis_EST"	0
"xlaevis_EST"	3570.92991657
"xlaevis_EST"	0
"xlaevis_EST"	2270.76375019
"xlaevis_EST"	0
"xlaevis_EST"	5528.32853751
"xlaevis_EST"	0
"xlaevis_EST"	4738.56731786
"xlaevis_EST"	0
"xlaevis_EST"	183.597626707
"xlaevis_EST"	0
"xlaevis_EST"	2757.35598238
"xlaevis_EST"	0
"xlaevis_EST"	8529.42117216
"xlaevis_EST"	0
"xlaevis_EST"	9820.05727057
"xlaevis_EST"	0
"xlaevis_EST"	352.483163994
"xlaevis_EST"	0
"xlaevis_EST"	228.746736585
"xlaevis_EST"	0
"xlaevis_EST"	377.439827662
"xlaevis_EST"	0
"xlaevis_EST"	188.918960274
"xlaevis_EST"	0
"xlaevis_EST"	413.705295213
"xlaevis_EST"	0
"xlaevis_EST"	485.888250367
"xlaevis_EST"	0
"xlaevis_EST"	111.736353812
"xlaevis_EST"	0
"xlaevis_EST"	829.249280626
"xlaevis_EST"	0
"xlaevis_EST"	300.815942186
"xlaevis_EST"	0
"xlaevis_EST"	770.598195729
"xlaevis_EST"	0
"xlaevis_EST"	7107.8509768
"xlaevis_EST"	0
"xlaevis_EST"	502.068182014
"xlaevis_EST"	0
"xlaevis_EST"	106.953905498
"xlaevis_EST"	0
"xlaevis_EST"	229.751370694
"xlaevis_EST"	0
"xlaevis_EST"	305.620127995
"xlaevis_EST"	0
"xlaevis_EST"	72.1039887186
"xlaevis_EST"	0
"xlaevis_EST"	387.600286972
"xlaevis_EST"	0
"xlaevis_EST"	5349.99535888
"xlaevis_EST"	0
"xlaevis_EST"	193.615795373
"xlaevis_EST"	0
"xlaevis_EST"	2065.47330045
"xlaevis_EST"	0
"xlaevis_EST"	295.456988347
"xlaevis_EST"	0
"xlaevis_EST"	159.983784044
"xlaevis_EST"	0
"xlaevis_EST"	3444.57393491
"xlaevis_EST"	0
"xlaevis_EST"	80.5588838085
"xlaevis_EST"	0
"xlaevis_EST"	327.430982406
"xlaevis_EST"	0
"xlaevis_EST"	29.4262928561
"xlaevis_EST"	0
"xlaevis_EST"	2471.27269061
"xlaevis_EST"	0
"xlaevis_EST"	1501.05461095
"xlaevis_EST"	0
"xlaevis_EST"	303.383883156
"xlaevis_EST"	0
"xlaevis_EST"	299.199948911
"xlaevis_EST"	0
"xlaevis_EST"	4289.22041703
"xlaevis_EST"	0
"xlaevis_EST"	30.4516536126
"xlaevis_EST"	0
"xlaevis_EST"	10413.8281753
"xlaevis_EST"	0
"xlaevis_EST"	7939.62077195
"xlaevis_EST"	0
"xlaevis_EST"	298.481983908
"xlaevis_EST"	0
"xlaevis_EST"	626.899918155
"xlaevis_EST"	0
"xlaevis_EST"	48.5824991904
"xlaevis_EST"	0
"xlaevis_EST"	178.233804943
"xlaevis_EST"	0
"xlaevis_EST"	3444.57393491
"xlaevis_EST"	0
"xlaevis_EST"	133.248411456
"xlaevis_EST"	0
"xlaevis_EST"	243.459257075
"xlaevis_EST"	0
"xlaevis_EST"	5740.95655818
"xlaevis_EST"	0
"xlaevis_EST"	78.737271687
"xlaevis_EST"	0
"xlaevis_EST"	2261.58894716
"xlaevis_EST"	0
"xlaevis_EST"	11753.1394105
"xlaevis_EST"	0
"xlaevis_EST"	500.888827224
"xlaevis_EST"	0
"xlaevis_EST"	1051.90183589
"xlaevis_EST"	0
"xlaevis_EST"	179.779432928
"xlaevis_EST"	0
"xlaevis_EST"	4910.02863529
"xlaevis_EST"	0
"xlaevis_EST"	86.2453750001
"xlaevis_EST"	0
"xlaevis_EST"	291.608890035
"xlaevis_EST"	0
"xlaevis_EST"	237.078892174
"xlaevis_EST"	0
"xlaevis_EST"	6489.77697881
"xlaevis_EST"	0
"xlaevis_EST"	60.1098866433
"xlaevis_EST"	0
"xlaevis_EST"	245.125143167
"xlaevis_EST"	0
"xlaevis_EST"	973.678216
"xlaevis_EST"	0
"xlaevis_EST"	3644.16187775
"xlaevis_EST"	0
"xlaevis_EST"	7438.44869665
"xlaevis_EST"	0
"xlaevis_EST"	10270.5186133
"xlaevis_EST"	0
"xlaevis_EST"	222.916473287
"xlaevis_EST"	0
"xlaevis_EST"	152.021527546
"xlaevis_EST"	0
"xlaevis_EST"	300.066079352
"xlaevis_EST"	0
"xlaevis_EST"	20062.4825958
"xlaevis_EST"	0
"xlaevis_EST"	276.293629707
"xlaevis_EST"	0
"xlaevis_EST"	995.762978737
"xlaevis_EST"	0
"xlaevis_EST"	81122.2122352
"xlaevis_EST"	0
"xlaevis_EST"	361.591256087
"xlaevis_EST"	0
"xlaevis_EST"	2415.28916687
"xlaevis_EST"	0
"xlaevis_EST"	296.946028871
"xlaevis_EST"	0
"xlaevis_EST"	73.0230081566
"xlaevis_EST"	0
"xlaevis_EST"	299.87317284
"xlaevis_EST"	0
"xlaevis_EST"	4221.2915869
"xlaevis_EST"	0
"xlaevis_EST"	237.305040561
"xlaevis_EST"	0
"xlaevis_EST"	44.6914190583
"xlaevis_EST"	0
"xlaevis_EST"	9213.88089585
"xlaevis_EST"	0
"xlaevis_EST"	197.440304911
"xlaevis_EST"	0
"xlaevis_EST"	17.3995419466
"xlaevis_EST"	0
"xlaevis_EST"	87.3916103704
"xlaevis_EST"	0
"xlaevis_EST"	4532.33412488
"xlaevis_EST"	0
"xlaevis_EST"	115.987932639
"xlaevis_EST"	0
"xlaevis_EST"	1090.05504269
"xlaevis_EST"	0
"xlaevis_EST"	295.083169604
"xlaevis_EST"	0
"xlaevis_EST"	2991.27997019
"xlaevis_EST"	0
"xlaevis_EST"	1005.82796841
"xlaevis_EST"	0
"xlaevis_EST"	33.5095345081
"xlaevis_EST"	0
"xlaevis_EST"	2985.29741025
"xlaevis_EST"	0
"xlaevis_EST"	390.84805057
"xlaevis_EST"	0
"xlaevis_EST"	5.79984731554
"xlaevis_EST"	0
"xlaevis_EST"	2977.35778948
"xlaevis_EST"	0
"xlaevis_EST"	4.36054285943
"xlaevis_EST"	0
"xlaevis_EST"	303.729591634
"xlaevis_EST"	0
"xlaevis_EST"	9667.41389331
"xlaevis_EST"	0
"xlaevis_EST"	9746.77326109
"xlaevis_EST"	0
"xlaevis_EST"	679.712525103
"xlaevis_EST"	0
"xlaevis_EST"	130.044320015
"xlaevis_EST"	0
"xlaevis_EST"	598.73594269
"xlaevis_EST"	0
"xlaevis_EST"	29.3950000025
"xlaevis_EST"	0
"xlaevis_EST"	1698.76559764
"xlaevis_EST"	0
"xlaevis_EST"	425.741216522
"xlaevis_EST"	0
"xlaevis_EST"	34.5990397097
"xlaevis_EST"	0
"xlaevis_EST"	939.955103984
"xlaevis_EST"	0
"xlaevis_EST"	1543.58707873
"xlaevis_EST"	0
"xlaevis_EST"	189.134402576
"xlaevis_EST"	0
"xlaevis_EST"	61.7579593339
"xlaevis_EST"	0
"xlaevis_EST"	3122.69603583
"xlaevis_EST"	0
"xlaevis_EST"	60.7063895041
"xlaevis_EST"	0
"xlaevis_EST"	20.0606850434
"xlaevis_EST"	0
"xlaevis_EST"	1574.52395056
"xlaevis_EST"	0
"xlaevis_EST"	1126.2439928
"xlaevis_EST"	0
"xlaevis_EST"	9028.11716811
"xlaevis_EST"	0
"xlaevis_EST"	184.437007924
"xlaevis_EST"	0
"xlaevis_EST"	33.4314796884
"xlaevis_EST"	0
"xlaevis_EST"	1498.64327824
"xlaevis_EST"	0
"xlaevis_EST"	69104.1067189
"xlaevis_EST"	0
"xlaevis_EST"	356.070778895
"xlaevis_EST"	0
"xlaevis_EST"	384.010472119
"xlaevis_EST"	0
"xlaevis_EST"	2774.43997236
"xlaevis_EST"	0
"xlaevis_EST"	6.12826276492
"xlaevis_EST"	0
"xlaevis_EST"	70.0543814299
"xlaevis_EST"	0
"xlaevis_EST"	2349.88775996
"xlaevis_EST"	0
"xlaevis_EST"	83.2146382848
"xlaevis_EST"	0
"xlaevis_EST"	2751.93345341
"xlaevis_EST"	0
"xlaevis_EST"	44.6112766409
"xlaevis_EST"	0
"xlaevis_EST"	93.9008999199
"xlaevis_EST"	0
"xlaevis_EST"	62.5306668628
"xlaevis_EST"	0
"xlaevis_EST"	1453.40672359
"xlaevis_EST"	0
"xlaevis_EST"	9717.76500734
"xlaevis_EST"	0
"xlaevis_EST"	2392.06523258
"xlaevis_EST"	0
"xlaevis_EST"	13719.1976574
"xlaevis_EST"	0
"xlaevis_EST"	4369.58051852
"xlaevis_EST"	0
"xlaevis_EST"	115.700232938
"xlaevis_EST"	0
"xlaevis_EST"	126.452787625
"xlaevis_EST"	0
"xlaevis_EST"	315.793096994
"xlaevis_EST"	0
"xlaevis_EST"	295.301115496
"xlaevis_EST"	0
"xlaevis_EST"	288.914661104
"xlaevis_EST"	0
"xlaevis_EST"	64.4902660779
"xlaevis_EST"	0
"xlaevis_EST"	58.901743073
"xlaevis_EST"	0
"xlaevis_EST"	917.988133535
"xlaevis_EST"	0
"xlaevis_EST"	240.258939553
"xlaevis_EST"	0
"xlaevis_EST"	286.783105043
"xlaevis_EST"	0
"xlaevis_EST"	17.4795501455
"xlaevis_EST"	0
"xlaevis_EST"	7654.60874424
"xlaevis_EST"	0
"xlaevis_EST"	33.4704615913
"xlaevis_EST"	0
"xlaevis_EST"	139.326263702
"xlaevis_EST"	0
"xlaevis_EST"	37.8138478661
"xlaevis_EST"	0
"xlaevis_EST"	1010.73178841
"xlaevis_EST"	0
"xlaevis_EST"	2843.14039072
"xlaevis_EST"	0
"xlaevis_EST"	23.4710906661
"xlaevis_EST"	0
"xlaevis_EST"	10975.3581259
"xlaevis_EST"	0
"xlaevis_EST"	327.191737205
"xlaevis_EST"	0
"xlaevis_EST"	87.2791898683
"xlaevis_EST"	0
"xlaevis_EST"	7438.44869665
"xlaevis_EST"	0
"xlaevis_EST"	3644.16187775
"xlaevis_EST"	0
"xlaevis_EST"	5200.86656839
"xlaevis_EST"	0
"xlaevis_EST"	246.257485448
"xlaevis_EST"	0
"xlaevis_EST"	56539.7236791
"xlaevis_EST"	0
"xlaevis_EST"	73.39932657
"xlaevis_EST"	0
"xlaevis_EST"	515.654780675
"xlaevis_EST"	0
"xlaevis_EST"	354.649473752
"xlaevis_EST"	0
"xlaevis_EST"	10270.5186133
"xlaevis_EST"	0
"xlaevis_EST"	25.6373700676
"xlaevis_EST"	0
"xlaevis_EST"	1063.14010337
"xlaevis_EST"	0
"xlaevis_EST"	7667.715951
"xlaevis_EST"	0
"xlaevis_EST"	1145.84086883
"xlaevis_EST"	0
"xlaevis_EST"	4768.84570328
"xlaevis_EST"	0
"xlaevis_EST"	4821.21674783
"xlaevis_EST"	0
"xlaevis_EST"	130.649876158
"xlaevis_EST"	0
"xlaevis_EST"	3233.6410423
"xlaevis_EST"	0
"xlaevis_EST"	235.470690192
"xlaevis_EST"	0
"xlaevis_EST"	2381.88623159
"xlaevis_EST"	0
"xlaevis_EST"	481.251194586
"xlaevis_EST"	0
"xlaevis_EST"	59.0353071162
"xlaevis_EST"	0
"xlaevis_EST"	299.87317284
"xlaevis_EST"	0
"xlaevis_EST"	42.1376020554
"xlaevis_EST"	0
"xlaevis_EST"	492.948713714
"xlaevis_EST"	0
"xlaevis_EST"	6167.9698559
"xlaevis_EST"	0
"xlaevis_EST"	299.87317284
"xlaevis_EST"	0
"xlaevis_EST"	6151.02488377
"xlaevis_EST"	0
"xlaevis_EST"	214.50211321
"xlaevis_EST"	0
"xlaevis_EST"	2426.28203044
"xlaevis_EST"	0
"xlaevis_EST"	297.577493048
"xlaevis_EST"	0
"xlaevis_EST"	297.577493048
"xlaevis_EST"	0
"xlaevis_EST"	2354.33549705
"xlaevis_EST"	0
"xlaevis_EST"	861.143483727
"xlaevis_EST"	0
"xlaevis_EST"	6784.76684149
"xlaevis_EST"	0
"xlaevis_EST"	2678.19743743
"xlaevis_EST"	0
"xlaevis_EST"	6784.76684149
"xlaevis_EST"	0
"xlaevis_EST"	3860.29837533
"xlaevis_EST"	0
"xlaevis_EST"	2748.89264296
"xlaevis_EST"	0
"xlaevis_EST"	299.008154072
"xlaevis_EST"	0
"xlaevis_EST"	6878.56546142
"xlaevis_EST"	0
"xlaevis_EST"	234.251209216
"xlaevis_EST"	0
"xlaevis_EST"	246.528634408
"xlaevis_EST"	0
"xlaevis_EST"	220.545021443
"xlaevis_EST"	0
"xlaevis_EST"	80.9257620158
"xlaevis_EST"	0
"xlaevis_EST"	278.323457976
"xlaevis_EST"	0
"xlaevis_EST"	2354.33549705
"xlaevis_EST"	0
"xlaevis_EST"	297.577493048
"xlaevis_EST"	0
"xlaevis_EST"	7615.554618
"xlaevis_EST"	0
"xlaevis_EST"	44.4730418952
"xlaevis_EST"	0
"xlaevis_EST"	617.56255901
"xlaevis_EST"	0
"xlaevis_EST"	886.37096504
"xlaevis_EST"	0
"xlaevis_EST"	14808.0228683
"xlaevis_EST"	0
"xlaevis_EST"	3135.81660741
"xlaevis_EST"	0
"xlaevis_EST"	6271.63321482
"xlaevis_EST"	0
"xlaevis_EST"	4992.13613755
"xlaevis_EST"	0
"xlaevis_EST"	25.6454749073
"xlaevis_EST"	0
"xlaevis_EST"	180.010697676
"xlaevis_EST"	0
"xlaevis_EST"	298.112383688
"xlaevis_EST"	0
"xlaevis_EST"	7040.7957789
"xlaevis_EST"	0
"xlaevis_EST"	621.41911121
"xlaevis_EST"	0
"xlaevis_EST"	703.415977911
"xlaevis_EST"	0
"xlaevis_EST"	6219.3696047
"xlaevis_EST"	0
"xlaevis_EST"	41462.4640313
"xlaevis_EST"	0
"xlaevis_EST"	39.2771282564
"xlaevis_EST"	0
"xlaevis_EST"	184.459800436
"xlaevis_EST"	0
"xlaevis_EST"	6351.69661756
"xlaevis_EST"	0
"xlaevis_EST"	348.099045039
"xlaevis_EST"	0
"xlaevis_EST"	74.580229096
"xlaevis_EST"	0
"xlaevis_EST"	2903.98580764
"xlaevis_EST"	0
"xlaevis_EST"	891.452881705
"xlaevis_EST"	0
"xlaevis_EST"	299.87317284
"xlaevis_EST"	0
"xlaevis_EST"	332.784342701
"xlaevis_EST"	0
"xlaevis_EST"	2600.43328419
"xlaevis_EST"	0
"xlaevis_EST"	3417.23604654
"xlaevis_EST"	0
"xlaevis_EST"	4005.31852896
"xlaevis_EST"	0
"xlaevis_EST"	7553.89020813
"xlaevis_EST"	0
"xlaevis_EST"	3503.87019983
"xlaevis_EST"	0
"xlaevis_EST"	726.349734855
"xlaevis_EST"	0
"xlaevis_EST"	706.300649114
"xlaevis_EST"	0
"xlaevis_EST"	376.076771259
"xlaevis_EST"	0
"xlaevis_EST"	324.700610208
"xlaevis_EST"	0
"xlaevis_EST"	239.053283973
"xlaevis_EST"	0
"xlaevis_EST"	985.246670051
"xlaevis_EST"	0
"xlaevis_EST"	180.424115209
"xlaevis_EST"	0
"xlaevis_EST"	5382.1467733
"xlaevis_EST"	0
"xlaevis_EST"	4137.05295213
"xlaevis_EST"	0
"xlaevis_EST"	1788.31713873
"xlaevis_EST"	0
"xlaevis_EST"	143.156845121
"xlaevis_EST"	0
"xlaevis_EST"	70.5944336515
"xlaevis_EST"	0
"xlaevis_EST"	488.432167908
"xlaevis_EST"	0
"xlaevis_EST"	134.014069413
"xlaevis_EST"	0
"xlaevis_EST"	570.584367403
"xlaevis_EST"	0
"xlaevis_EST"	1282.34424839
"xlaevis_EST"	0
"xlaevis_EST"	255.5905317
"xlaevis_EST"	0
"xlaevis_EST"	245.219107134
"xlaevis_EST"	0
"xlaevis_EST"	101.790009897
"xlaevis_EST"	0
"xlaevis_EST"	656.282406405
"xlaevis_EST"	0
"xlaevis_EST"	209.877489472
"xlaevis_EST"	0
"xlaevis_EST"	133.399252722
"xlaevis_EST"	0
"xlaevis_EST"	1445.43128321
"xlaevis_EST"	0
"xlaevis_EST"	1142.56636951
"xlaevis_EST"	0
"xlaevis_EST"	306.322587655
"xlaevis_EST"	0
"xlaevis_EST"	15419.9246397
"xlaevis_EST"	0
"xlaevis_EST"	14926.4870513
"xlaevis_EST"	0
"xlaevis_EST"	563.00871497
"xlaevis_EST"	0
"xlaevis_EST"	52.4001146238
"xlaevis_EST"	0
"xlaevis_EST"	184.688035774
"xlaevis_EST"	0
"xlaevis_EST"	350.716331092
"xlaevis_EST"	0
"xlaevis_EST"	5986.55897778
"xlaevis_EST"	0
"xlaevis_EST"	6784.76684149
"xlaevis_EST"	0
"xlaevis_EST"	595.154986095
"xlaevis_EST"	0
"xlaevis_EST"	2717.20031273
"xlaevis_EST"	0
"xlaevis_EST"	456.93327708
"xlaevis_EST"	0
"xlaevis_EST"	772.059675066
"xlaevis_EST"	0
"xlaevis_EST"	413.476095603
"xlaevis_EST"	0
"xlaevis_EST"	1732.95128304
"xlaevis_EST"	0
"xlaevis_EST"	18427.7617917
"xlaevis_EST"	0
"xlaevis_EST"	391.073335026
"xlaevis_EST"	0
"xlaevis_EST"	605.291445713
"xlaevis_EST"	0
"xlaevis_EST"	180.795628044
"xlaevis_EST"	0
"xlaevis_EST"	22.7468562196
"xlaevis_EST"	0
"xlaevis_EST"	61.7749988327
"xlaevis_EST"	0
"xlaevis_EST"	237.456045995
"xlaevis_EST"	0
"xlaevis_EST"	206.471141432
"xlaevis_EST"	0
"xlaevis_EST"	547.359261139
"xlaevis_EST"	0
"xlaevis_EST"	148.877788263
"xlaevis_EST"	0
"xlaevis_EST"	101.34768503
"xlaevis_EST"	0
"xlaevis_EST"	1294.20407959
"xlaevis_EST"	0
"xlaevis_EST"	1014.48711268
"xlaevis_EST"	0
"xlaevis_EST"	8529.42117216
"xlaevis_EST"	0
"xlaevis_EST"	4469.00809918
"xlaevis_EST"	0
"xlaevis_EST"	8611.43483727
"xlaevis_EST"	0
"xlaevis_EST"	4997.70771806
"xlaevis_EST"	0
"xlaevis_EST"	548.096219753
"xlaevis_EST"	0
"xlaevis_EST"	217.270553876
"xlaevis_EST"	0
"xlaevis_EST"	239.590482364
"xlaevis_EST"	0
"xlaevis_EST"	173.604175986
"xlaevis_EST"	0
"xlaevis_EST"	239.628946079
"xlaevis_EST"	0
"xlaevis_EST"	278.739253992
"xlaevis_EST"	0
"xlaevis_EST"	299.199948911
"xlaevis_EST"	0
"xlaevis_EST"	35.5206488298
"xlaevis_EST"	0
"xlaevis_EST"	131.915362091
"xlaevis_EST"	0
